id,name,address,latitude,longitude
15280,ICHI SUSHI,8609 BAY PARKWAY Brooklyn 11214,40.601719,-73.994047
15282,LUNCH BOX,1612 FOREST AVENUE Staten Island 10302,40.624726,-74.142287
15283,JOY II KITCHEN,1153 NOSTRAND AVENUE Brooklyn 11225,40.659259,-73.950495
15285,HARLEM DELIGHT,52 EAST  125 STREET Manhattan 10035,40.805717,-73.940594
15286,GMT TAVERN,142 BLEECKER STREET Manhattan 10012,40.728242,-73.999313
15287,"ULTIMATE FITNESS, QUEENS",26-50 BROOKLYN QUEENS EXPRESSWAY Queens 11377,40.762403,-73.89675
15288,THE WELL,272 MESEROLE STREET Brooklyn 11206,40.708586,-73.937752
15289,LUCKY DRAGON BAKERY,5214 8 AVENUE Brooklyn 11220,40.640771,-74.016133
15291,CREOLE BUFFET,216-19 LINDEN BOULEVARD Queens 11411,40.696014,-73.742876
15292,NEW KING WOK KINGS,4724 4 AVENUE Brooklyn 11220,40.647892,-74.011206
15293,JOY LUCK SEAFOOD RESTAURANT,2050 86 STREET Brooklyn 11214,40.603842,-73.996992
15296,MIDNIGHT EXPRESS,1715 2 AVENUE Manhattan 10128,40.781892,-73.950576
15297,SCAGLIONE BROTHERS BAKERY,           MORRIS PARK The Bronx 10032,40.838832,-73.942124
15299,BLUE GINGER,106 8 AVENUE Manhattan 10011,40.741625,-74.000479
15300,CROWN FRIED CHICKEN,766 CASTLE HILL AVE The Bronx 10473,40.822712,-73.848894
15301,NEW LIN'S GARDEN,1001 RUTLAND ROAD Brooklyn 11212,40.662625,-73.926454
15302,SALUD ES RIQUEZA (Herbal Life),2321 WESTCHESTER AVENUE The Bronx 10462,40.835901,-73.847742
15303,POTBELLY SANDWICH SHOP,19 WEST   45 STREET Manhattan 10036,40.759522,-73.990194
15304,FORTUNE KITCHEN,107-07 JAMAICA AVENUE Queens 11418,40.695415,-73.840182
15305,LA BAGUETTE SHOP,1836 ROCKAWAY PARKWAY Brooklyn 11236,40.637315,-73.893605
15306,LA NUEVA CARICIA RESTAURANT,1693 AMSTERDAM AVENUE Manhattan 10031,40.82462,-73.948057
15309,FLUSHING SUNSHINE,131-37A 41 AVENUE Queens 11355,40.755144,-73.835668
15310,TEQA,447 3 AVENUE Manhattan 10016,40.743767,-73.979539
15311,WIMPY'S RESTAURANT 5,2334 2 AVENUE Manhattan 10035,40.798236,-73.932194
15312,GYRO EXPRESS,3160 CONEY ISLAND AVE Brooklyn 11235,40.578996,-73.959714
15313,SUBWAY,111 CENTRAL PARK NORTH Manhattan 10026,40.798454,-73.952958
15315,FRUITTI YUMMI,57-51 MYRTLE AVENUE Queens 11385,40.700493,-73.901769
15317,CROWN FRIED CHICKEN,144-01 243 STREET Queens 11422,40.660336,-73.739339
15319,PAPA'S KITCHEN,65-40      WOODSIDE AVE Queens 11377,40.743365,-73.898582
15320,CHINATOWN KITCHEN LIN INC,936 EAST TREMONT AVENUE The Bronx 10460,40.841512,-73.883223
15321,"NEW BELACAN RESTAURANT, INC.",5918 8 AVENUE Brooklyn 11220,40.640771,-74.016133
15322,GREEN LAKE,795 FLATBUSH AVENUE Brooklyn 11226,40.653206,-73.959383
15323,TAPPO,49 WEST 24 STREET Manhattan 10010,40.73946,-73.982571
15325,JOEY PEPPERONI PIZZA,1032 6 AVENUE Manhattan 10018,40.752727,-73.98563
15326,CHUANSHI # 17,41-28 MAIN STREET Queens 11355,40.757302,-73.829047
15327,SHINJUKU,1664 SHEEPSHEAD BAY ROAD Brooklyn 11235,40.586345,-73.952207
15329,PUMPERNICKEL BAGEL,23-10 44 DRIVE Queens 11101,40.74749,-73.944435
15331,MCDONALD'S,91-01 JAMAICA AVENUE Queens 11421,40.693087,-73.853687
15332,PIE FACE,469 7 AVENUE Manhattan 10018,40.751882,-73.989984
15333,MCDONALDS,354 WEST  125 STREET Manhattan 10027,40.810826,-73.952722
15342,QUETZAL RESTAURANT & BAKERY,6420 17 AVENUE Brooklyn 11204,40.620835,-73.99212
15371,STAR KABAB & CHINEASE RESTAURANT,168-21 HILLSIDE AVENUE Queens 11432,40.710315,-73.794115
4106,WINEGASM,3186 37 STREET Queens 11103,40.759923,-73.920434
15354,ROMANOS FAMOUS PIZZA,3221 BROADWAY Queens 11106,40.761751,-73.9312
15359,MEZETTO,205 ALLEN STREET Manhattan 10002,40.722623,-73.988902
15365,PHYSICAL GRAFFITI,96 ST MARKS PLACE Manhattan 10009,40.727382,-73.984793
15334,MCDONALDS,600 WEST  125 STREET Manhattan 10027,40.815769,-73.958437
15335,DUNKIN DONUTS BASKIN ROBBINS,25 WEST   43 STREET Manhattan 10036,40.759522,-73.990194
15336,718 LOUNGE,136-59 37 AVENUE Queens 11354,40.761902,-73.829555
15339,EMPIRE WOK CHINESE RESTAURANT,1230 CASTLE HILL AVE The Bronx 10462,40.832834,-73.851255
15340,VINEAPPLE,71 PINEAPPLE STREET Brooklyn 11201,40.698208,-73.993109
15341,PARADISE 2 INTERNATIONAL RESTAURANT AND BAKERY,488 EAST   98 STREET Brooklyn 11212,40.656922,-73.913944
15343,NEXT DOOR,811 WEST  187 STREET Manhattan 10033,40.85548,-73.937781
15345,THAI 101,448 MYRTLE AVENUE Brooklyn 11205,40.693268,-73.967506
15348,LA LUCERNA BAKERY,195 STANHOPE STREET Brooklyn 11237,40.700045,-73.92108
15349,PUSHCART COFFEE,362 2 AVENUE Manhattan 10010,40.73946,-73.982571
15350,NEW YORK CAFETERIA,611 5 AVENUE Manhattan 10022,40.757908,-73.977645
15351,V.A. PRAGA CAFE,312 DITMAS AVENUE Brooklyn 11218,40.63579,-73.975843
15355,CAFE BLUE FOOD,3509 JOHNSON AVENUE The Bronx 10463,40.886421,-73.90974
15356,MAYFIELD,688 FRANKLIN AVENUE Brooklyn 11238,40.674886,-73.956445
15357,JAMAICAN FLAVORS,117-06 FARMERS BOULEVARD Queens 11412,40.691432,-73.762422
15358,PHO VIET,4317 8 AVENUE Brooklyn 11232,40.655247,-74.000591
15362,EL NUEVO VALLE #2 RESTAURANT LECHONERA,855 EAST  180 STREET The Bronx 10460,40.845393,-73.88324
15363,GREAT WALL CHINESE RESTAURANT,1533 WATSON AVENUE The Bronx 10472,40.826005,-73.878867
15364,LEE CHINESE RESTAURANT,3328 FULTON STREET Brooklyn 11208,40.683463,-73.872808
15366,COLOMBIA RESTAURANT,376 5 AVENUE Brooklyn 11215,40.671133,-73.984657
15367,NEW HUNG HING RESTAURANT,239 BEDFORD PARK BOULEVARD The Bronx 10458,40.871113,-73.886633
15368,SALSA CON FUEGO,2297 CEDAR AVENUE The Bronx 10468,40.862111,-73.911266
15369,THIRD AVENUE ALE HOUSE,1644 3 AVENUE Manhattan 10128,40.782716,-73.951142
15370,BROOKLYN CENTRAL,289 5 AVENUE Brooklyn 11215,40.673702,-73.982525
15373,PK'S,1281 ARTHUR KILL ROAD Staten Island 10312,40.565451,-74.183072
15374,LILY BLOOM BAKERY,2220 86 STREET Brooklyn 11214,40.601511,-73.993124
15375,TUFINO PIZZERIA NAPOLETANA,36-08      DITMARS BOULEVARD Queens 11105,40.774164,-73.907915
15376,FIRST YAO SHING RESTAURAT,45-06 PARSONS BOULEVARD Queens 11355,40.755551,-73.815513
15377,DUNKIN DONUTS,6 EAST   46 STREET Manhattan 10017,40.752313,-73.972589
15378,UPRIGHT COFFEE,860 MANHATTAN AVENUE Brooklyn 11222,40.729258,-73.953827
15380,L'APICIO,11 EAST    1 STREET Manhattan 10003,40.724552,-73.991459
15381,NEW HOME SING RESTAURANT,3355 BROADWAY Manhattan 10031,40.820741,-73.954737
15382,KARAOKE DUET 48,304 EAST   48 STREET Manhattan 10017,40.752313,-73.972589
15383,MCDONALD'S,87-84 SUTPHIN BOULEVARD Queens 11435,40.704971,-73.809327
15384,MCDONALD'S,90-67 SUTPHIN BOULEVARD Queens 11435,40.701176,-73.807878
15385,NANOS RESTAURANT,53-21 ROOSEVELT AVENUE Queens 11377,40.744707,-73.910701
15386,AGORA TAVERNA,70-09 AUSTIN STREET Queens 11375,40.720853,-73.846695
15388,PRET A MANGER,825 8 AVENUE Manhattan 10019,40.765455,-73.988867
15389,COCOTTE,110 THOMPSON STREET Manhattan 10012,40.72577,-74.001867
15390,LA 90 BAKERY,37-06 90 STREET Queens 11372,40.749644,-73.876714
15391,BALUCHI'S INDIAN FOOD,1724 2 AVENUE Manhattan 10128,40.781892,-73.950576
15392,NYC FRIED CHICKEN,594 8 AVENUE Manhattan 10018,40.755638,-73.993999
15393,COPPELIA CUBAN LUNCHEONETTE,207 WEST   14 STREET Manhattan 10011,40.741625,-74.000479
15394,DON ALEX RESTAURANT,84-10 37 AVENUE Queens 11372,40.74995,-73.882349
15396,LUCKY CHENG'S,240 WEST   52 STREET Manhattan 10019,40.762979,-73.983871
15429,MEE NOODLE & GRILL,922 2 AVENUE Manhattan 10017,40.752313,-73.972589
15449,BLUE RIBBON SUSHI BAR & GRILL ROOF DECK,6 COLUMBUS CIRCLE Manhattan 10019,40.767938,-73.982354
4175,NEW BO KY RESTAURANT,80 BAYARD STREET Manhattan 10013,40.715706,-73.998731
4195,CHURRASCARIA,221223 WEST BROADWAY Manhattan 10013,40.717385,-74.007742
15438,EAST VILLAGE SOCIAL,126 ST MARKS PLACE Manhattan 10009,40.726901,-73.98366
15456,EMPANADA MAMA EXPRESS,189 EAST HOUSTON STREET Manhattan 10002,40.722612,-73.987832
15397,BRITTANYA 54TH,230 WEST   54 STREET Manhattan 10019,40.765455,-73.988867
15398,Cafe Sfa NYC,611 5 AVENUE Manhattan 10022,40.757908,-73.977645
15400,TORIBIO RESTAURANT,3169 FULTON STREET Brooklyn 11208,40.681982,-73.878058
15401,CITY CHINA INN,691 COOP CITY BOULEVARD The Bronx 10475,40.87909,-73.822469
15402,CURRY KING,942 COLUMBUS AVENUE Manhattan 10025,40.79948,-73.96269
15403,SPARTA DELI AND RESTUARANT,31-46 GREENPOINT AVENUE Queens 11101,40.734942,-73.93643
15404,ZIZI LIMONA,129 HAVEMEYER STREET Brooklyn 11211,40.712367,-73.95705
15405,BACK TO USSR,2817 CONEY ISLAND AVE Brooklyn 11235,40.587836,-73.960336
15407,EASTERN RESTAURANT,74-22 JAMAICA AVENUE Queens 11421,40.691303,-73.867195
15408,SHAKE SHACK,102 NORTH END AVENUE Manhattan 10282,40.715214,-74.015865
15409,MONUMENT LANE,103 GREENWICH AVENUE Manhattan 10014,40.737855,-74.001873
15412,EL CHALACO RESTAURANT PERUANO,110-17     JAMAICA AVENUE Queens 11418,40.696683,-73.837432
15413,BELLA PIZZA,1604 AVENUE H Brooklyn 11230,40.630081,-73.961158
15414,SOUTHWEST NY / BLACK HOUND,301 SOUTH END AVENUE Manhattan 10280,40.709398,-74.016795
15415,GOLDEN KRUST CARIBBEAN BAKERY,138-58 FRANCIS LEWIS BOULEVARD Queens 11422,40.667604,-73.737368
15416,CORLEONE PIZZA,188 EAST  104 STREET Manhattan 10029,40.791646,-73.944174
15418,SBARRO,90-15 QUEENS BOULEVARD Queens 11373,40.733886,-73.870992
15420,THE LITTLE FOX CAFE,62 KENMARE STREET Manhattan 10012,40.720973,-73.995968
15421,NEW CRISPY BAMBOO,2526 FREDERICK DOUGLAS BOULEVARD Manhattan 10030,40.816447,-73.946602
15422,BOCCA,1496 2 AVENUE Manhattan 10075,40.773274,-73.956094
15424,THELEWALA,112 MACDOUGAL STREET Manhattan 10012,40.729646,-74.000779
15425,FRESH TORTILLAS GRILL,118-19 METROPOLITAN AVENUE Queens 11415,40.706893,-73.8344
15426,SUBWAY,1400 BROADWAY Manhattan 10018,40.753024,-73.987275
15428,BISTRO 61,1113 1 AVENUE Manhattan 10065,40.760862,-73.961062
15430,KOREAN NOODLE HOUSE,210-09     NORTHERN BOULEVARD Queens 11361,40.759478,-73.772868
15431,BEYGL,291 5 AVENUE Brooklyn 11215,40.673641,-73.982576
15432,KATHY'S DUMPLING,7924 3 AVENUE Brooklyn 11209,40.62838,-74.029053
15433,UNTITLED,945 MADISON AVENUE Manhattan 10021,40.77352,-73.964162
15434,AAA KENNEDY FRIED CHICKEN,253 BROADWAY Staten Island 10310,40.635262,-74.117352
15435,MEZINI RESTAURANT,492 5 AVENUE Brooklyn 11215,40.667497,-73.987696
15437,JIA XIANG RESTAURANT,6320 11 AVENUE Brooklyn 11219,40.629686,-74.004836
15439,KO WONG RESTAURANT,935 CASTLE HILL AVE The Bronx 10473,40.826328,-73.849734
15440,NEW KING HOUSE,111-15 ROOSEVELT AVENUE Queens 11368,40.75177,-73.855306
15441,LE PHILOSOPHE,55 BOND STREET Manhattan 10012,40.725931,-73.992684
15442,LA BELLA RESTAURANT PIZZA,47-06 GREENPOINT AVENUE Queens 11104,40.742554,-73.917716
15444,ROGUE AND CANON,128 WEST HOUSTON STREET Manhattan 10012,40.727676,-74.001249
15445,LONG XIN CHINESE KITCHEN,1687 BOSTON ROAD The Bronx 10460,40.836525,-73.889193
15446,IVY,944 8 AVENUE Manhattan 10019,40.765455,-73.988867
15448,LITTLE MUNCHIES,734 EVERGREEN AVENUE Brooklyn 11207,40.686798,-73.909388
15450,SBARRO,2509 FLATBUSH AVENUE Brooklyn 11234,40.609385,-73.921838
15451,NEW GREAT WALL RESTAURANT,60 HENRY STREET Brooklyn 11201,40.699176,-73.99218
15453,STROMBOLI PIZZERIA 11,112 UNIVERSITY PLACE Manhattan 10003,40.734347,-73.992404
15454,CHEN JI B.B.Q RESTAURANT,4246 WHITE PLAINS ROAD The Bronx 10466,40.894984,-73.856513
15457,NEW YORK POST CAFETERIA,900 EAST 132 STREET The Bronx 10454,40.799252,-73.912045
15458,BOULUD SUD,1900 BROADWAY Manhattan 10023,40.771331,-73.982033
15460,FLORINDA RESTAURANT,656 PROSPECT AVENUE The Bronx 10455,40.815215,-73.903421
15461,EL VALLE,69 FEATHERBED LANE The Bronx 10452,40.846382,-73.917282
15467,GOLDEN SPHINX BAR & LOUNGE,2715 CONEY ISLAND AVE Brooklyn 11235,40.590403,-73.960526
15468,TARATOR FALAFEL & GRILL,1163 2 AVENUE Manhattan 10065,40.764569,-73.96294
15491,AROMAS BOUTIQUE BAKERY & CAFE,2248 1 AVENUE Manhattan 10029,40.795704,-73.935645
15493,CHAI PIZZA & SUSHI CAFE,777 KENT AVENUE Brooklyn 11205,40.697659,-73.960027
15506,RICHARD'S DINER & CATERING,9112 AVENUE L Brooklyn 11236,40.636109,-73.899279
15509,J & C PASTRY BAKERY,8202 ROOSEVELT AVENUE Queens 11372,40.747652,-73.883749
4287,CITIGROUP CONFERENCE DINING,388 GREENWICH STREET Manhattan 10013,40.720542,-74.010045
4381,STARBUCKS COFFEE #7826,450 WEST   33 STREET Manhattan 10001,40.753651,-73.99898
4411,UMI NO IE,86 EAST    3 STREET Manhattan 10003,40.724864,-73.988168
15512,ORANGE HUT,53-17 BROADWAY Queens 11377,40.74462,-73.904361
15463,JAMAICAN FLAVORS,14795 FARMERS BOULEVARD Queens 11434,40.660012,-73.773041
15464,NEW CENTURY CHINESE RESTAURANT,9205 FLATLANDS AVE Brooklyn 11236,40.64128,-73.904448
15465,MCDONALD'S,1651 BROADWAY Manhattan 10019,40.762478,-73.983372
15466,CHOPITA,844 2 AVENUE Manhattan 10017,40.752313,-73.972589
15469,INDIAN CURRY EXPRESS,132-04 JAMAICA AVENUE Queens 11418,40.702153,-73.820331
15470,LENNY'S,32 WATER ST Manhattan 10004,40.703131,-74.010874
15472,BROOKLYN CUPCAKE,335 UNION AVENUE Brooklyn 11211,40.710414,-73.951025
15473,SUBWAY,23 MAIDEN LANE Manhattan 10038,40.709256,-74.009049
15474,GOLDEN WOK,104-03 GLENWOOD ROAD Brooklyn 11236,40.648869,-73.896595
15475,STIX RESTAURANT,101-15 QUEENS BOULEVARD Queens 11375,40.726368,-73.851749
15476,LAYALI BEIRUT,25-60      STEINWAY AVENUE Queens 11103,40.767065,-73.912423
15477,SUNWAY RESTAURANT,39-07 PRINCE STREET Queens 11354,40.758773,-73.831805
15480,SUNSHINE CO.,780 WASHINGTON AVENUE Brooklyn 11238,40.674565,-73.96314
15481,STELLA'S COFFEE SHOP,222-13 JAMAICA AVENUE Queens 11428,40.720761,-73.731937
15483,DYCKMAN PALACE PIZZA,121 DYCKMAN STREET Manhattan 10040,40.862301,-73.925203
15485,TOBYS PUBLIC HOUSE,86 KENMARE STREET Manhattan 10012,40.721244,-73.996779
15486,BETTER BEING,537 9 AVENUE Manhattan 10018,40.757057,-73.99361
15487,IL GNOCCHI RESTAURANT,118 EAST 116 STREET Manhattan 10029,40.799017,-73.942545
15488,PIZZA,231 EAST  167 STREET The Bronx 10456,40.833739,-73.915474
15489,DAVIDS TEA,688 6 AVENUE Manhattan 10010,40.742156,-73.993335
15492,5 STAR VILLAGE CAFE,1968 CONEY ISLAND AVENUE Brooklyn 11223,40.609293,-73.962303
15494,AINSWORTH PARK,111 EAST   18 STREET Manhattan 10003,40.736659,-73.987438
15495,CHINESE GOURMET,1810 CEDAR AVENUE The Bronx 10453,40.852657,-73.920195
15496,DUNKIN DONUTS,146-01 ROCKAWAY BOULEVARD Queens 11436,40.673507,-73.791347
15497,MORGAN'S HARBOR RESTAURANT,1610 NOSTRAND AVENUE Brooklyn 11226,40.646744,-73.949129
15498,UPSTATE,95 1 AVENUE Manhattan 10003,40.726422,-73.986206
15500,NEW FIVE STAR RESTAURANT,1715 EAST  174 STREET The Bronx 10472,40.834625,-73.871106
15501,HARLEM BBQ COMPANY,2509 ADAM CLAYTON POWELL BOULEVARD Manhattan 10039,40.821938,-73.93874
15502,KING'S WOK RESTAURANT,1761 BATH AVENUE Brooklyn 11214,40.604112,-74.006535
15503,LIBRE,105-13 JAMAICA AVENUE Queens 11418,40.695251,-73.841481
15505,XELA JU RESTAURANT,88-30 PARSONS BOULEVARD Queens 11432,40.706218,-73.801921
15508,AIR BAR/ NY DELI/ TIM HORTONS,9340 SUTPHIN BOULEVARD Queens 11435,40.699342,-73.807137
15510,MEXICOZINA,444 EAST 149 STREET The Bronx 10455,40.815451,-73.916187
15511,JULIANA'S PIZZA,19 OLD FULTON STREET Brooklyn 11201,40.7026,-73.993548
15514,LUFTHANSA AIRLINES LOUNGE,0 TERMINAL 1 Queens 11430,40.654589,-73.793189
15515,CRESPELLA CAFE AND BAKERY,1658 8 AVENUE Brooklyn 11215,40.666202,-73.982561
15516,SONRIELE A LA FAMILIA,32-59 84 STREET Queens 11370,40.756497,-73.883646
15517,JIM BYRNE WEE PUB,93-01 95 AVENUE Queens 11416,40.686645,-73.849076
15519,SEAFRUITS,57 WEST  170 STREET The Bronx 10452,40.840403,-73.920812
15520,GREEN CAFE,1324 LEXINGTON AVENUE Manhattan 10128,40.781059,-73.954419
15548,ZEN 6 RAMEN & GYOZA  HOUSE,328 EAST 6 STREET Manhattan 10003,40.726878,-73.987268
15566,S & J KITCHEN,47-16 BELL BOULEVARD Queens 11361,40.756554,-73.767527
15567,COUNTY COFFEE & CANTINA,34 EAST 20 STREET Manhattan 10003,40.731969,-73.988987
15575,ROLL N GO PIZZA & WOK TO WALK,570 8 AVENUE Manhattan 10018,40.755638,-73.993999
15582,EL CONDE NUEVO BAR & RESTAURANT,4139 BROADWAY Manhattan 10033,40.846223,-73.938452
17659,LUST & LOVE,225 47 STREET Brooklyn 11220,40.640771,-74.016133
4442,M1-5,52 WALKER STREET Manhattan 10013,40.718996,-74.003366
15571,SHELLCOVE & CHINGER,83-02 BROADWAY Queens 11373,40.738576,-73.878172
15578,POPEYES CHICKEN,89-30      QUEENS BOULEVARD Manhattan 11373,40.73423,-73.873681
15521,BAR OYSTERS,298 BEDFORD AVENUE Brooklyn 11249,40.714201,-73.961487
15522,VIDAELVA,2002 CROSS BRONX EXPRESSWAY The Bronx 10472,40.831862,-73.856711
15523,JUNKO BAR,35-28 154 STREET Queens 11354,40.764943,-73.810969
15524,THE LOFT AT ARIANA'S GRAND,4864 ARTHUR KILL ROAD Staten Island 10309,40.523531,-74.23923
15526,SAKURA TOKYO II,354 MYRTLE AVENUE Brooklyn 11205,40.693226,-73.972178
15527,MP TAVERNA,31-29 DITMARS BOULEVARD Queens 11105,40.775457,-73.909746
15528,EL NUEVO BARZOLA RESTAURANT,3386 ATLANTIC AVENUE Brooklyn 11208,40.681645,-73.871483
15529,652 LIN'S GARDEN,652 SENECA AVENUE Queens 11385,40.703603,-73.909053
15530,CRAB SPOT RESTAURANT,833 UNION STREET Brooklyn 11215,40.674809,-73.976343
15531,LITTLE CAESARS,1054 SOUTHERN BOULEVARD The Bronx 10459,40.824468,-73.891928
15532,NEW TWIN LIN GARDEN,854 4 AVENUE Brooklyn 11232,40.657483,-74.001243
15535,MARIA'S TACOS,430 EAST FORDHAM ROAD The Bronx 10458,40.861242,-73.890659
15537,PARTY ZONE,120-07 20 AVENUE Queens 11356,40.78168,-73.847708
15538,CAKE BOSS CAFE,625 8 AVENUE Manhattan 10018,40.755638,-73.993999
15539,HLY CHINESE CUISINE,43-23      MAIN STREET Queens 11355,40.751927,-73.826422
15540,AUNTIE ANNES PRETZELS,5100 KINGS PLAZA Brooklyn 11234,40.610202,-73.921767
15541,DUNKIN' DONUTS,79-10      SPRINGFIELD BOULEVARD Queens 11364,40.736014,-73.746736
15542,LUKE'S LOBSTER,26 SOUTH WILLIAM STREET Manhattan 10004,40.704604,-74.010582
15544,APANI,1520 SHEEPSHEAD BAY ROAD Brooklyn 11235,40.587201,-73.95332
15545,NYS PIZZA AND FRIED CHICKEN,1695 BROADWAY Brooklyn 11207,40.683871,-73.912168
15546,SAGAR CHINESE,87-47 HOMELAWN STREET Queens 11432,40.711373,-73.792999
15547,DUNKIN DONUTS/BASKIN ROBBINS,133-20 ROCKAWAY BOULEVARD Queens 11420,40.674604,-73.804693
15549,LINCOLN FRIED CHICKEN,576 WEST  125 STREET Manhattan 10027,40.815163,-73.957899
15550,CHIPOTLE MEXICAN GRILL,70-30 AUSTIN STREET Queens 11375,40.720504,-73.845745
15553,JET BLUE CAFETERIA,0 JFK INT'L AIRPORT Queens 11430,40.654589,-73.793189
15554,THE FAMOUS EMILIO'S PIZZA,2020 EASTCHESTER ROAD The Bronx 10461,40.853653,-73.843392
15555,FLACO'S PIZZERIA,3876 BROADWAY Manhattan 10032,40.837077,-73.942553
15556,NUTRICION RADIANTE,97-08 101 AVENUE Queens 11416,40.684788,-73.84415
15558,CHIPOTLE MEXICAN GRILL,140 COURT STREET Brooklyn 11201,40.689166,-73.992619
15559,DUNKIN DONUTS/BASKIN ROBBINS,6502 14 AVENUE Brooklyn 11219,40.624655,-73.999349
15560,DUNKIN DONUTS/BASKIN ROBBINS,7602 13 AVENUE Brooklyn 11228,40.619687,-74.008069
15561,LUIGI'S PIZZA,1119 LONGWOOD AVENUE The Bronx 10474,40.814728,-73.893558
15562,TWIST-IT,3432 EAST TREMONT AVENUE The Bronx 10465,40.832518,-73.827812
15564,THE WESTWAY,75 CLARKSON STREET Manhattan 10014,40.729728,-74.009525
15565,NISSI'S,12 EAST 44 STREET Manhattan 10017,40.752313,-73.972589
15568,HOUSE PIZZA,246 EAST 204 STREET The Bronx 10458,40.874194,-73.884428
15570,NEW SUNFLOWER,900 GERARD AVENUE The Bronx 10452,40.828292,-73.924496
15572,PADTHAI NOODLE LOUNGE,114 8 AVENUE Manhattan 10011,40.741625,-74.000479
15573,FRANK'S PIZZERIA,7502 13 AVENUE Brooklyn 11228,40.620296,-74.007437
15576,THE CRICKETERS ARMS,57 MURRAY STREET Manhattan 10007,40.71429,-74.009901
15577,SIMON'S STEAKS,40 RICHMOND TERRACE Staten Island 10301,40.643893,-74.076502
15580,BURGER IT UP,146 KNICKERBOCKER AVENUE Brooklyn 11237,40.704458,-73.92826
15581,MAMSELLES TEAS AND TARTS,147 FRONT STREET Brooklyn 11201,40.702433,-73.986986
15614,ROYAL CARIBBEAN BAKERY & RESTAURANT,3815 DYRE AVE The Bronx 10466,40.887957,-73.831301
15617,BREAD & COMPANY,317 MADISON AVENUE Manhattan 10017,40.753077,-73.979085
15642,ISLAND TASTE BAR & GRILL,243-24 MERRICK BOULEVARD Queens 11422,40.674042,-73.729876
15644,LBELLA PIZZERIA & RESTAURANT,69-26 MAIN STREET Queens 11367,40.73054,-73.82381
4542,MANCORA,99 1 AVENUE Manhattan 10003,40.726493,-73.986151
4574,TAI THAI THAILAND,78 EAST 1 STREET Manhattan 10009,40.723274,-73.988446
15616,SAKE BAR SATSKO,202 EAST    7 STREET Manhattan 10009,40.724642,-73.980195
15623,SALVO'S,1477 YORK AVENUE Manhattan 10075,40.770707,-73.950937
15626,PIONEERS BAR & LOUNGE,134 WEST   29 STREET Manhattan 10001,40.747082,-73.991065
15583,TRADICIONES EL TEJANO,9310 CORONA AVENUE Queens 11373,40.742397,-73.871002
15584,SL GREEN REALTY,420 LEXINGTON AVENUE Manhattan 10017,40.752443,-73.975336
15585,CHIPOTLE MEXICAN GRILL,90-15 QUEENS BOULEVARD Queens 11373,40.733886,-73.870992
15586,RED MANGO,111 FULTON STREET Manhattan 10038,40.709798,-74.006874
15587,THE BUTTERFLY LOUNGE,826 ST JOHNS PLACE Brooklyn 11216,40.671668,-73.950908
15588,JUPITER BAR RESTAURANT,463 EAST TREMONT AVENUE The Bronx 10457,40.847103,-73.898419
15589,OPEN DOOR,9-Oct 50 AVENUE Queens 11101,40.743364,-73.957416
15591,LEGEND UPPER WEST,258 WEST  109 STREET Manhattan 10025,40.803237,-73.966338
15592,GOOD VIEW BAKERY,7820 NEW UTRECHT AVE Brooklyn 11214,40.612883,-74.000783
15593,LA BOULANGERIE,109-01     72 ROAD Queens 11375,40.719046,-73.841493
15594,GOOD TO GO,216 EAST 45 STREET Manhattan 10017,40.752313,-73.972589
15597,MOMINETTE,221 KNICKERBOCKER AVENUE Brooklyn 11237,40.703129,-73.925951
15598,FRANKIES 570 SPUNTINO,570 HUDSON STREET Manhattan 10014,40.735743,-74.005966
15599,NAPOLI PIZZA,2274 NOSTRAND AVENUE Brooklyn 11210,40.62917,-73.94733
15600,M2N BUFFET,40-12 82 STREET Queens 11373,40.747261,-73.883875
15601,CROWN FRIED CHICKEN,1867 LEXINGTON AVENUE Manhattan 10029,40.798486,-73.941725
15603,BELLI OSTERIA,860 FULTON STREET Brooklyn 11238,40.683491,-73.966948
15604,THE MADELYN,82 WEST    3 STREET Manhattan 10012,40.72976,-73.998747
15606,PERFECT TASTE,1884 PARK AVENUE Manhattan 10035,40.807236,-73.937625
15607,LOLITA'S KITCHEN,1364 LEXINGTON AVENUE Manhattan 10128,40.782223,-73.953566
15608,LE PAIN QUOTIDIEN,708 3 AVENUE Manhattan 10017,40.752343,-73.973303
15610,MOMOFUKU MILK BAR EV,251 EAST   13 STREET Manhattan 10003,40.731865,-73.985929
15611,NINOS 46,39 WEST   46 STREET Manhattan 10036,40.759522,-73.990194
15612,STIX RESTAURANT,112 EAST   23 STREET Manhattan 10010,40.73992,-73.98573
15613,RAKU II ITS JAPANESE,57 WEST   76 STREET Manhattan 10023,40.774705,-73.980101
15619,TACO MIX USA,234 EAST  116 STREET Manhattan 10029,40.797403,-73.938728
15621,SEVEN ONE OCHO,77-14 QUEENS BOULEVARD Queens 11373,40.738248,-73.886274
15622,MADMAN ESPRESSO,319 EAST   14 STREET Manhattan 10003,40.731969,-73.988987
15624,The Bread Factory,935 8 AVENUE Manhattan 10019,40.765455,-73.988867
15627,SMASHBURGER,80 DEKALB AVENUE Brooklyn 11201,40.68988,-73.979853
15629,ICHIMASA JAPANESE RESTAURANT,302 WEST   50 STREET Manhattan 10019,40.762372,-73.98633
15630,VICTORY GARDEN,31 CARMINE STREET Manhattan 10014,40.730084,-74.003245
